epoch:  0   Loss:  tensor(7.3495, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(3.9912, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.1749, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.2030, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.3579, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.1741, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.1688, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.2745, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.2839, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.2142, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.3379, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.2372, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0485, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.1322, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.2751, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0574, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.2995, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0723, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0409, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.1628, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.1132, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.1737, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0178, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0382, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0010, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.1902, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0503, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.1611, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0986, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.2108, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0376, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0215, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0514, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0557, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(3.9459, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(3.8545, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0425, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0197, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(3.9750, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(3.9384, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0680, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.2260, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(3.9244, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0608, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.2630, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(3.8602, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0896, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0938, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(4.0556, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(3.8676, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  2   Loss:  tensor(3.9816, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.9636, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(4.1146, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.9582, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(4.0163, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(4.0407, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.9659, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.9261, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(4.0389, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(4.0338, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(4.0581, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.8940, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.8677, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.9542, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.9720, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.8713, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(4.1498, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.9569, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.8164, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.8989, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.9780, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.8748, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.8235, device='cuda:0', grad_fn=<NllLossBackward0>)
epoch:  3   Loss:  tensor(3.9591, device='cuda:0', grad_fn=<NllLossBackward0>)
