Loss:  tensor(1.1551, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5198, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5231, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5251, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5695, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5485, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5178, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5129, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5456, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5369, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5206, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5204, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5562, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5396, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5092, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5319, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5146, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5184, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5144, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4943, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5384, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5162, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5342, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4922, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5378, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5100, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5485, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5593, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5145, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5202, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5325, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5248, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5211, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5043, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5363, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5053, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5468, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5407, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4988, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5229, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5432, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5209, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5275, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5327, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5114, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4949, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4993, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5244, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5548, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5111, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5489, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5414, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5111, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5189, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5167, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5382, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5363, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5113, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5214, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4875, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5263, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5212, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5670, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5194, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5284, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5084, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5068, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5346, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5128, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5016, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5009, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5186, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5259, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5344, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5516, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5316, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5093, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5292, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5386, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4996, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5405, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5088, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5201, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5393, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5261, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4922, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5000, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5263, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5425, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5235, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5065, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5293, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5184, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5239, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5263, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5708, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5501, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5172, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5126, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5436, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5326, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5182, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5175, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5538, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5355, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5056, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5284, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5129, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5171, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5127, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4912, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5351, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5119, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5324, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4898, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5358, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5078, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5481, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5587, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5141, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5201, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5314, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5233, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5196, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5033, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5357, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5054, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5481, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5418, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4982, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5223, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5424, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5180, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5245, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5308, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5102, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4932, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4968, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5214, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5543, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5113, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5493, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5406, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5105, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5177, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5165, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5385, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5369, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5122, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5216, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4880, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5269, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5219, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5667, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5183, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5272, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5075, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5065, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5342, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5131, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5016, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5004, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5165, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5245, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5346, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5515, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5306, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5091, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5288, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5377, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4974, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5375, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5068, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5189, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5382, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5254, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4916, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4990, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5244, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5405, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5230, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5057, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5284, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5173, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5222, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5242, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5680, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5454, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5148, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5096, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5411, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5315, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5175, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5164, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5526, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5344, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5052, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5280, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5128, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5164, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5115, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4903, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5343, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5118, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5329, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4909, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5351, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5068, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5470, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5579, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5137, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5196, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5309, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5229, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5191, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5029, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5352, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5046, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5472, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5408, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4980, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5220, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5420, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5170, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5238, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5307, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5103, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4935, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4974, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5221, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5540, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5098, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5478, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5395, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5095, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5165, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5156, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5375, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5358, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5117, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5203, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4855, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5249, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5203, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5658, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5172, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5270, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5075, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5066, device='cuda:0', grad_fn=<MeanBackward0>)
